sid,peak_mjd,peak_mag,first_det_mjd,last_det_mjd,rise_time_days,fade_time_days,ra,dec,distance_Mpc
37579,61728.17593,16.759,61728.17593,61730.27693,39.29794,41.39895,14.25788,0.00486,49.21
37582,61080.29620,17.146,61080.29620,61117.06251,0.57305,37.33936,329.29205,-0.33506,915.55
37616,61878.16642,21.867,61878.16642,61885.15522,9.75557,16.74436,109.86553,0.10339,312.13
37626,62097.27651,19.537,62097.27651,62149.18410,31.06035,82.96794,196.29585,0.21318,549.81
37627,61845.36482,21.319,61845.36482,61845.38277,86.94971,86.96766,356.76631,0.04297,991.11
37633,61979.18085,23.768,61979.18085,62036.08703,42.93076,99.83694,325.28195,0.14084,904.53
37649,62068.27479,17.610,62068.27479,62120.12799,44.87399,96.72719,183.11707,0.18924,513.57
37655,60992.12367,22.264,60992.12367,60992.13629,43.97385,43.98647,125.30782,-0.41250,354.60
37661,61004.05207,18.922,61004.05207,61025.21201,15.12675,36.28669,227.29390,-0.38825,635.06
37662,62212.24047,20.363,62212.24047,62213.16800,17.35774,18.28528,122.04792,0.28593,345.63
37674,61156.36751,21.203,61156.36751,61157.35977,4.50739,5.49965,92.39979,-0.29351,264.10
37682,62563.14199,22.523,62563.14199,62585.01748,18.36197,40.23747,222.06392,0.49351,620.68
37688,61435.06700,21.964,61435.06700,61435.06745,19.27635,19.27680,45.19803,-0.14524,134.29
37708,61080.10902,20.813,61080.10902,61117.05893,9.63607,46.58598,323.19142,-0.34043,898.78
37720,61831.32771,20.378,61831.32771,61878.27360,37.44463,84.39053,22.59100,0.06243,72.13
37738,61049.24851,22.507,61049.24851,61066.21163,9.25848,26.22160,284.45852,-0.35821,792.26
37755,62176.31924,21.958,62176.31924,62236.15518,39.39993,99.23587,260.95989,0.25299,727.64
37783,61831.32591,20.081,61831.32591,61859.30260,26.26335,54.24004,22.55745,0.06856,72.03
37829,61885.23921,23.430,61885.23921,61886.17604,20.67659,21.61342,41.67546,0.10128,124.61
37912,61332.30071,16.918,61332.30071,61374.16825,52.14993,94.01747,19.71706,-0.22083,64.22
37918,61049.22966,20.662,61049.22966,61066.19808,15.12163,32.09005,347.14539,-0.36165,964.65
37935,61402.12745,23.684,61402.12745,61402.12837,11.51750,11.51842,221.20844,-0.15920,618.32
37938,61051.31960,21.866,61051.31960,61113.16760,32.30903,94.15703,303.76650,-0.37051,845.36
37955,61535.32021,19.847,61535.32021,61595.20956,13.25846,73.14781,168.31512,-0.08663,472.87
37973,61535.31886,21.037,61535.31886,61558.22928,74.87889,97.78931,42.72175,-0.12057,127.48
37981,62206.10263,17.314,62206.10263,62278.95415,12.26341,85.11493,152.70919,0.28533,429.95
37988,62468.27458,19.741,62468.27458,62482.25725,22.35306,36.33573,284.41191,0.43297,792.13
37990,62176.31032,20.161,62176.31032,62236.15473,33.90145,93.74587,329.98668,0.25610,917.46
37995,62003.08451,20.262,62003.08451,62006.02660,2.39006,5.33215,199.35874,0.17659,558.24
38018,62482.30074,15.775,62482.30074,62563.13842,0.25221,81.08989,197.16768,0.45488,552.21
38032,61653.09540,24.468,61653.09540,61654.25967,29.46560,30.62987,225.58769,-0.03088,630.37
38044,61374.21994,15.373,61374.21994,61435.06655,1.30848,62.15509,64.11871,-0.16903,186.33
38072,61172.33554,24.629,61172.33554,61175.36880,94.30211,97.33537,142.86652,-0.33604,402.88
38103,61435.28895,20.216,61435.28895,61470.21164,3.05215,37.97483,198.04083,-0.13614,554.61
38109,61968.06047,20.405,61968.06047,62005.03621,26.74086,63.71660,117.27426,0.14364,332.50
38120,61834.23425,20.473,61834.23425,61857.03501,11.47432,34.27508,304.45745,0.07828,847.26
38158,61616.31895,18.585,61616.31895,61682.15663,30.73367,96.57134,226.23865,-0.05174,632.16
38182,61654.33483,23.466,61654.33483,61654.33707,87.28400,87.28624,100.90245,-0.06191,287.48
38187,61283.08262,17.120,61283.08262,61293.00532,17.11569,27.03840,54.90765,-0.22880,161.00
38194,61709.12605,19.524,61709.12605,61711.08168,4.91312,6.86876,188.33054,0.01326,527.91
38222,62335.34858,19.859,62335.34858,62381.30738,44.48013,90.43893,182.54456,0.34121,512.00
38225,62526.15902,21.251,62526.15902,62557.05389,55.29192,86.18679,202.61183,0.44808,567.18
38253,61211.36242,20.566,61211.36242,61216.32482,91.41622,96.37863,30.16747,-0.31182,92.96
38254,61676.02225,19.999,61676.02225,61711.08391,21.61669,56.67834,326.64404,-0.01402,908.27
38268,61128.33758,23.626,61128.33758,61142.34507,44.52184,58.52933,160.85666,-0.33269,452.36
38330,61000.28826,22.200,61000.28826,61008.25421,88.38038,96.34633,95.23093,-0.43428,271.89
38359,61118.35998,19.482,61118.35998,61140.14407,67.14295,88.92703,53.81433,-0.35165,157.99
38364,61711.28717,14.218,61711.28717,61759.27650,26.43303,74.42237,1.50839,0.00266,14.15
38376,61411.25670,23.544,61411.25670,61417.18572,12.85318,18.78221,284.91603,-0.15488,793.52
38379,62206.35007,22.346,62206.35007,62241.25788,29.15327,64.06107,167.52925,0.27585,470.71
38401,61473.34630,16.190,61473.34630,61522.20713,27.01065,75.87148,60.54639,-0.12835,176.50
38419,61834.22933,15.007,61834.22933,61834.24991,57.31201,57.33259,21.52538,0.05312,69.19
38488,62482.30119,21.864,62482.30119,62510.28166,19.28532,47.26580,341.65460,0.44331,949.55
38490,61979.17996,23.051,61979.17996,62005.04575,29.05533,54.92113,61.51546,0.14852,179.17
38503,61857.31533,22.952,61857.31533,61862.34877,82.55105,87.58449,299.86186,0.05193,834.62
38509,61728.20196,23.203,61728.20196,61730.30388,69.71078,71.81270,359.96730,-0.01178,999.91
38530,61856.35649,18.429,61856.35649,61878.35772,23.49731,45.49854,79.76637,0.08383,229.36
38536,61078.31889,23.517,61078.31889,61117.06386,59.46502,98.20998,128.21726,-0.37060,362.60
38606,61499.24229,19.225,61499.24229,61558.20269,2.48216,61.44256,305.63479,-0.10055,850.50
38620,61759.27740,22.417,61759.27740,61819.10085,21.60588,81.42933,177.32841,0.03160,497.65
38623,61834.00818,20.123,61834.00818,61838.00485,19.41668,23.41335,214.36078,0.07380,599.49
38675,61885.13422,19.039,61885.13422,61910.15485,11.47462,36.49525,116.24919,0.10629,329.69
38689,61140.19498,22.751,61140.19498,61153.30102,67.17853,80.28457,117.05762,-0.33896,331.91
38697,61209.04578,13.501,61209.04578,61209.22369,21.47077,21.64868,10.57458,-0.27313,39.08
38700,61595.12433,19.836,61595.12433,61616.17134,27.15241,48.19942,179.97421,-0.06141,504.93
38716,61837.33467,21.903,61837.33467,61886.26200,44.76083,93.68816,48.15512,0.06171,142.43
38728,61374.17006,19.728,61374.17006,61414.16849,25.65028,65.64872,95.27774,-0.18260,272.01
38750,62510.28656,15.304,62510.28656,62594.00373,4.02569,87.74286,46.01905,0.46970,136.55
38751,61121.35190,20.751,61121.35190,61142.34776,35.12059,56.11644,305.21801,-0.33129,849.35
38755,61024.08713,19.143,61024.08713,61024.30668,98.21101,98.43056,14.21240,-0.42586,49.08
38778,61857.31622,20.438,61857.31622,61862.34743,79.83214,84.86334,350.20845,0.05343,973.07
38779,61275.25876,20.197,61275.25876,61275.25921,0.90324,0.90369,339.47094,-0.22408,943.55
38787,61616.33930,22.499,61616.33930,61654.24717,15.45207,53.35995,144.65947,-0.04335,407.81
38790,61845.37230,22.859,61845.37230,61845.38427,15.95122,15.96319,199.70409,0.08194,559.19
38799,61371.15306,19.712,61371.15306,61382.05594,4.18901,15.09189,75.78679,-0.17233,218.41
38804,61837.33960,21.864,61837.33960,61878.27449,53.98594,94.92083,3.84647,0.05665,20.58
38813,61650.32741,22.976,61650.32741,61650.32785,11.07690,11.07734,264.54344,-0.02232,737.49
38825,62097.27562,15.384,62097.27562,62149.17739,28.98614,80.88790,1.61281,0.21434,14.44
38832,61236.38478,23.164,61236.38478,61244.28496,74.48497,82.38515,238.22282,-0.28777,665.11
38841,61402.14890,19.775,61402.14890,61474.04646,13.30771,85.20527,234.47085,-0.16018,654.79
38851,61717.27374,15.676,61717.27374,61765.16578,48.43969,96.33172,14.49733,-0.00612,49.87
38877,61675.29983,20.496,61675.29983,61699.34242,47.05478,71.09736,327.79110,-0.02835,911.43
38883,61998.07472,11.696,61998.07472,62038.11657,14.13731,54.17916,4.90089,0.16727,23.48
38887,61402.14845,20.325,61402.14845,61449.05941,28.46411,75.37508,1.94220,-0.16860,15.34
38897,61650.32830,19.191,61650.32830,61734.08128,13.64905,97.40203,339.87189,-0.02373,944.65
38927,61476.08306,18.157,61476.08306,61525.07592,3.77856,52.77142,77.75913,-0.11402,223.84
38933,62157.33248,18.849,62157.33248,62236.14891,4.69050,83.50693,65.48369,0.26189,190.08
38961,62381.29978,19.800,62381.29978,62393.31899,49.98875,62.00797,208.03960,0.36482,582.11
38972,61128.33847,23.198,61128.33847,61153.29050,24.76336,49.71538,230.00226,-0.32126,642.51
39010,62128.30146,18.781,62128.30146,62143.20824,39.17120,54.07799,171.80644,0.22604,482.47
39030,61437.27625,17.341,61437.27625,61507.14694,18.00958,87.88027,116.19901,-0.14332,329.55
39068,62003.07205,22.551,62003.07205,62005.02017,5.64516,7.59328,249.32778,0.17477,695.65
39100,62483.26917,23.266,62483.26917,62510.26829,62.80444,89.80356,322.70809,0.41766,897.45
39169,61763.13402,17.101,61763.13402,61790.06878,13.98380,40.91856,132.33337,0.03789,373.92
39170,61443.18306,21.285,61443.18306,61499.00869,24.44799,80.27362,329.23266,-0.14361,915.39
39237,61499.24274,17.601,61499.24274,61595.12567,1.42473,97.30766,173.76898,-0.09996,487.86
39247,61048.11284,22.888,61048.11284,61078.07019,68.34967,98.30703,165.63121,-0.39368,465.49
39253,61675.10155,24.504,61675.10155,61675.12262,7.66972,7.69079,319.75341,-0.00688,889.32
39281,62182.24341,17.156,62182.24341,62236.14847,2.00456,55.90962,247.64437,0.27758,691.02
39294,62511.07946,20.053,62511.07946,62558.04467,8.09530,55.06051,196.17263,0.46769,549.47
39319,62161.32889,24.137,62161.32889,62161.33023,88.36983,88.37117,122.88953,0.21696,347.95
39321,60990.10658,20.352,60990.10658,60992.12277,88.96374,90.97993,163.14352,-0.44079,458.64
39333,61016.07000,23.252,61016.07000,61020.30080,88.61361,92.84441,334.34725,-0.42491,929.45
39340,61920.11422,13.986,61920.11422,62005.02953,0.76904,85.68435,60.34941,0.13149,175.96
39343,61845.39924,23.360,61845.39924,61845.40223,60.67187,60.67485,61.51834,0.05740,179.18
39365,61227.34425,23.071,61232.33022,61244.29695,48.67535,60.64208,269.29449,-0.27536,750.56
39396,61616.32029,22.187,61616.32029,61682.15618,29.61292,95.44880,251.27863,-0.05113,701.02
39399,61346.13364,16.177,61346.13364,61385.06517,18.97303,57.90456,6.86359,-0.19451,28.87
39407,61553.12780,14.628,61553.12780,61622.00522,23.34921,92.22664,28.99589,-0.08238,89.74
39412,61027.31094,14.499,61027.31094,61028.25468,51.26493,52.20866,26.55667,-0.39588,83.03
39419,62115.18469,20.659,62115.18469,62143.21138,7.26227,35.28895,316.23094,0.23662,879.64
39446,62157.33114,22.182,62157.33114,62190.24206,58.56964,91.48055,128.49373,0.23146,363.36
39468,62585.02016,21.299,62585.02016,62594.00373,19.82415,28.80772,52.30840,0.50626,153.85
39540,61206.35042,21.846,61206.35042,61288.11152,17.48022,99.24133,281.33925,-0.27239,783.68
39554,62033.33645,20.727,62033.33645,62033.35442,49.68879,49.70676,246.75530,0.16711,688.58
39562,61654.32452,19.905,61654.32452,61678.25950,65.53973,89.47471,32.28039,-0.04999,98.77
39571,61557.40854,22.153,61557.40854,61560.32627,4.64186,7.55958,256.79607,-0.06975,716.19
39579,62558.04422,21.636,62558.04422,62558.04467,26.60650,26.60695,189.87217,0.48523,532.15
39592,61558.20538,18.540,61558.20538,61616.15219,32.41252,90.35933,129.90199,-0.08457,367.23
39597,61475.31175,19.656,61475.31175,61557.19414,11.13023,93.01261,355.62113,-0.11850,987.96
39613,62210.33170,16.413,62210.33170,62241.35458,44.12223,75.14511,17.05807,0.26960,56.91
39629,61728.20196,20.347,61728.20196,61730.30388,55.37969,57.48161,246.86239,-0.00393,688.87
39633,62511.07768,19.535,62511.07768,62558.04467,43.91682,90.88381,171.02721,0.44583,480.32
39655,61057.32590,19.165,61057.32590,61086.28874,2.66639,31.62923,134.29478,-0.34964,379.31
39663,61039.33228,16.455,61039.33228,61053.31567,69.49704,83.48042,45.95895,-0.39957,136.39
39665,62335.34277,17.053,62335.34277,62393.25817,4.83926,62.75466,38.22568,0.36435,115.12
39725,62176.33446,21.312,62176.33446,62210.33793,16.11638,50.11985,173.71758,0.26619,487.72
39738,61654.32542,19.515,61654.32542,61712.04116,16.90370,74.61944,182.96394,-0.02333,513.15
39745,62128.23426,19.001,62128.23426,62149.18591,25.74542,46.69708,32.81460,0.23355,100.24
39750,61709.12426,21.078,61709.12426,61711.08391,3.01676,4.97641,358.08630,0.01430,994.74
39755,61288.05455,20.800,61288.05455,61293.00623,36.98732,41.93900,350.06096,-0.23718,972.67
39756,61346.13548,14.727,61346.13548,61385.06563,10.79575,49.72590,13.20611,-0.18994,46.32
39769,62150.30294,19.677,62150.30294,62213.15820,3.20250,66.05776,172.01273,0.25875,483.04
39802,61805.28880,21.680,61805.28880,61834.23067,66.61106,95.55293,34.21577,0.03215,104.09
39814,61802.34639,19.487,61802.34639,61805.31592,58.73570,61.70522,172.81285,0.03485,485.24
39820,61387.19314,21.950,61387.19314,61431.07957,27.71835,71.60478,13.93101,-0.17650,48.31
39830,62143.20468,14.330,62143.20468,62150.30249,0.36072,7.45854,58.97775,0.25634,172.19
39837,61709.12515,20.993,61709.12515,61711.08213,15.29918,17.25615,81.57126,0.00757,234.32
39893,61798.20609,20.976,61798.20609,61798.20698,2.43110,2.43199,348.16375,0.06346,967.45
39896,62176.33625,20.066,62176.33625,62241.26010,28.87081,93.79466,255.28848,0.25896,712.04
39925,61086.28021,21.536,61086.28021,61109.23152,4.28598,27.23729,279.11025,-0.33375,777.55
39963,61437.27177,19.305,61437.27177,61497.13702,35.86653,95.73178,185.16696,-0.15321,519.21
39992,61744.12312,16.633,61744.12312,61789.07797,0.77493,45.72977,151.44269,0.03471,426.47
39995,62482.29762,23.766,62482.29762,62482.29806,90.74603,90.74648,316.63974,0.40040,880.76
40013,62212.24047,15.472,62212.24047,62213.16800,2.89203,3.81957,46.65192,0.29420,138.29
40033,61493.15778,21.542,61493.15778,61553.03272,39.93822,99.81315,317.50334,-0.12455,883.13
40050,61805.31547,21.312,61805.31547,61885.13600,8.92433,88.74487,110.06122,0.06380,312.67
40057,61411.25894,18.308,61411.25894,61499.00642,8.89053,96.63801,153.07612,-0.15268,430.96
40063,61886.37686,21.169,61886.37686,61891.39779,71.94217,76.96310,175.10391,0.07371,491.54
40066,61595.21090,21.630,61595.21090,61651.11534,35.66591,91.57035,168.20842,-0.06603,472.57
40070,61594.30217,23.877,61594.30217,61594.32567,6.20282,6.22632,263.34321,-0.05036,734.19
40073,61384.16037,18.821,61384.16037,61414.16538,5.38898,35.39399,63.65378,-0.16577,185.05
40095,62202.04489,22.932,62202.04489,62213.01891,26.17067,37.14469,303.06061,0.27509,843.42
40175,61449.05941,22.190,61449.05941,61449.05986,39.28387,39.28432,171.56957,-0.14857,481.82
40180,62482.27780,17.190,62482.27780,62557.04408,1.51113,76.27741,209.20793,0.45410,585.32
40198,62482.27021,20.289,62482.27021,62483.26873,74.17716,75.17568,52.49631,0.41026,154.36
40203,61016.07000,22.017,61016.07000,61029.29320,63.03827,76.26147,158.39290,-0.40959,445.58
40204,61421.22182,24.274,61421.22182,61449.05487,67.03375,94.86679,290.87398,-0.17944,809.90
40219,62186.32350,20.356,62186.32350,62215.29294,7.25600,36.22544,97.53728,0.27691,278.23
40230,61834.00668,16.030,61834.00519,61836.00347,0.19887,2.19716,170.29612,0.08435,478.31
40243,61227.36171,23.296,61233.21319,61244.29202,87.11795,98.19678,62.07626,-0.29681,180.71
40261,61552.02781,20.677,61552.02781,61558.20493,8.52499,14.70211,110.97997,-0.07484,315.19
40302,61443.18261,22.214,61443.18261,61499.00824,31.67616,87.50180,260.05988,-0.14761,725.16
40304,61525.36990,23.934,61535.32110,61541.32703,81.17455,87.18048,306.51626,-0.12404,852.92
40318,61744.13570,22.180,61744.13570,61763.12555,64.02361,83.01346,296.10255,0.00006,824.28
40342,61382.05639,23.302,61382.05639,61385.06926,20.21430,23.22717,25.48963,-0.17518,80.10
40353,61979.16018,16.452,61979.16018,62005.04754,33.08107,58.96843,11.29885,0.14628,41.07
40355,60998.07241,23.068,60998.07241,61001.27466,81.02759,84.22985,94.98267,-0.43118,271.20
40402,61711.28717,13.891,61711.28717,61759.27695,9.99458,57.98436,7.77234,0.01166,31.37
40442,61913.25838,19.965,61913.25838,62003.07962,9.04755,98.86879,192.71020,0.12313,539.95
40444,62468.25940,21.501,62468.25940,62526.17061,39.03824,96.94945,309.74096,0.42291,861.79
40453,61549.02925,22.207,61549.02925,61582.97823,18.46613,52.41510,91.58813,-0.08195,261.87
40491,61156.35560,19.833,61156.35560,61232.13525,13.42309,89.20275,117.67474,-0.29862,333.61
40493,61493.14790,21.915,61493.14790,61525.08396,8.40271,40.33877,235.30996,-0.10716,657.10
40499,62468.25984,21.874,62468.25984,62483.27497,75.89092,90.90606,247.01970,0.40088,689.30
40516,61465.04404,22.230,61465.04404,61491.02333,12.58232,38.56160,252.83317,-0.12497,705.29
40544,62097.27562,23.485,62097.27562,62115.24009,39.57806,57.54253,259.23218,0.20841,722.89
40565,60992.12367,15.233,60992.12367,60992.12501,10.00023,10.00158,49.94735,-0.39228,147.36
40577,61272.20153,16.079,61272.20153,61290.13148,65.80139,83.73134,31.21177,-0.26244,95.83
40601,62102.25445,22.209,62102.25445,62115.19004,31.52076,44.45634,8.07783,0.21571,32.21
40617,61837.33512,11.095,61837.33512,61886.26200,2.58016,51.50703,4.15845,0.08488,21.44
40631,61411.26299,19.427,61411.26299,61499.00824,7.50758,95.25284,178.36480,-0.15191,500.50
40639,61509.32581,23.121,61509.32581,61541.32703,15.83286,47.83408,300.23043,-0.10235,835.63
40649,62128.23836,18.060,62128.23836,62203.02711,9.35201,84.14075,133.65042,0.24280,377.54
40674,60998.32914,17.578,60998.32914,61016.25527,74.67119,92.59733,26.01207,-0.42720,81.53
40722,62128.29611,19.161,62128.29611,62129.27303,88.54019,89.51712,172.12005,0.19837,483.33
40757,61027.30470,23.143,61027.30470,61066.21163,58.16852,97.07545,234.17000,-0.39999,653.97
40801,61802.34460,18.005,61802.34460,61805.31457,84.76356,87.73353,78.68209,0.02059,226.38
40802,62381.30022,19.918,62381.30022,62393.33684,30.58429,42.62091,333.76170,0.37623,927.84
40828,61999.30942,20.178,61999.30942,62049.09674,22.71961,72.50693,195.28326,0.16319,547.03
40849,61172.33509,22.289,61172.33509,61181.21183,73.18349,82.06022,255.90121,-0.32382,713.73
40888,61175.36013,22.589,61175.36013,61181.22446,10.56392,16.42825,350.39604,-0.28611,973.59
40905,61699.33478,23.214,61699.33478,61714.30727,75.18204,90.15452,328.01135,-0.03060,912.03
40906,61643.05856,22.809,61643.05856,61675.00837,67.63340,99.58321,331.51746,-0.05732,921.67
40924,61878.35230,20.932,61878.35230,61887.35857,19.52925,28.53552,205.82992,0.09812,576.03
40938,61553.02998,21.136,61553.02998,61555.06472,2.98653,5.02128,348.63755,-0.07125,968.75
40941,61293.00532,16.501,61293.00532,61293.00577,5.81191,5.81236,130.26788,-0.21687,368.24
40965,62335.34501,19.463,62335.34501,62393.25861,10.00834,67.92194,126.12271,0.36132,356.84
40979,62186.34293,22.605,62186.34293,62212.37967,69.00614,95.04287,356.07822,0.24192,989.22
40984,61834.24813,17.148,61834.24813,61888.13108,2.77196,56.65491,21.67245,0.08307,69.60
40986,61654.24851,22.396,61654.24851,61654.25031,2.04336,2.04515,301.87641,-0.01523,840.16
41006,61712.04562,22.196,61712.04562,61763.12911,17.77485,68.85834,189.11078,0.00782,530.05
41022,61386.29946,21.005,61386.29946,61411.26389,30.09940,55.06383,96.69882,-0.17832,275.92
41053,61862.34204,19.749,61862.34204,61886.26200,23.99027,47.91023,198.93428,0.08685,557.07
41056,61837.33512,18.834,61837.33512,61886.26200,3.08125,52.00813,330.87618,0.08460,919.91
41059,61114.21936,22.597,61114.21936,61117.06251,19.06415,21.90730,191.06599,-0.32613,535.43
41069,61699.02042,21.379,61699.02042,61699.02579,33.35799,33.36335,112.29931,-0.00785,318.82
41123,61857.31622,23.014,61857.31622,61878.37650,47.84935,68.90964,350.20948,0.07098,973.08
41138,61837.33647,23.498,61837.33647,61885.24459,48.78689,96.69502,236.56400,0.05950,660.55
41153,61140.19498,20.654,61140.19498,61151.36206,74.86774,86.03482,154.80241,-0.34343,435.71
41177,62482.26976,16.682,62482.26976,62483.26917,72.40473,73.40413,46.24822,0.41132,137.18
41197,61016.28991,23.065,61020.30214,61029.29588,20.55907,29.55281,258.88872,-0.38185,721.94
41206,61522.12027,19.359,61522.12027,61555.06562,2.80003,35.74538,241.90651,-0.08813,675.24
41226,62176.33401,17.823,62176.33401,62186.34561,78.34902,88.36062,29.18224,0.23102,90.25
41231,61802.34189,20.990,61802.34189,61831.32368,66.19334,95.17514,47.52884,0.03076,140.70
41332,62449.27763,21.290,62449.27763,62468.17934,12.08304,30.98475,101.68819,0.42771,289.64
41342,61417.18572,19.100,61417.18572,61471.22805,28.24095,82.28328,115.27419,-0.16012,327.00
41381,61216.32079,16.515,61216.32079,61232.36780,32.79668,48.84369,86.83190,-0.27544,248.79
41400,61113.16849,19.613,61113.16849,61114.20503,45.32404,46.36058,228.46068,-0.34196,638.27
41402,61619.32921,18.490,61619.32921,61675.11905,4.00950,59.79934,332.47437,-0.03544,924.30
